peak_hour,year,season,community,num_stations,total_docks,docks_in_service,available_docks,available_bikes,percent_full
No,2019,Winter,EAST GARFIELD PARK,5,11.8,11.769339069221745,7.587798201016817,4.1815408682049275,35.529105276099706
No,2019,Winter,EDGEWATER,8,17.814162104028156,17.761976926085257,9.079072154868987,8.682904771216268,48.88478803541595
No,2019,Winter,ENGLEWOOD,12,10.832616347281972,10.820085386520663,6.975801572897762,3.8442838136229005,35.52914488467895
No,2019,Winter,FULLER PARK,3,11,10.975948377004302,6.272650241168035,4.703298135836267,42.85094986133628
No,2019,Winter,GRAND BOULEVARD,8,12.981545756746186,12.936791161517403,8.626808760265936,4.3099824012514665,33.31569898161619
No,2019,Winter,GREATER GRAND CROSSING,13,10.308985890917842,10.297809933515838,7.137242116847229,3.1605678166686095,30.69165033219389
No,2019,Winter,HERMOSA,1,11,10.997262416894799,7.316973015252248,3.68028940164255,33.46550497866288
No,2019,Winter,HUMBOLDT PARK,4,12,11.97658388736801,7.278891278842393,4.697692608525616,39.22397782793794
No,2019,Winter,HYDE PARK,12,19.333023725720246,19.193227740842133,11.679539825316127,7.513687915526007,39.147599439657
No,2019,Winter,IRVING PARK,13,14.061655786528684,14.044989621250865,8.51774916518757,5.5272404560632955,39.35382371305043
No,2019,Winter,KENWOOD,6,14.997816451570852,14.93318993612306,8.541128927128145,6.392061008994916,42.80439099975994
No,2019,Winter,LAKE VIEW,35,18.023498519470362,17.94253868931225,10.683239287111013,7.259299402201241,40.4585969014817
No,2019,Winter,LINCOLN PARK,37,19.84658436300986,19.75294678689823,11.740022332673608,8.012924454224624,40.56571680504628
No,2019,Winter,LINCOLN SQUARE,14,18.062349851947037,17.993323649365887,11.165400301692832,6.827923347673054,37.94698234038424
No,2019,Winter,LOGAN SQUARE,23,16.87935930353165,16.816241859516076,9.927173487952935,6.889068371563143,40.96675362494692
No,2019,Winter,LOOP,41,27.91366120739815,27.734893215181664,17.41502046033366,10.319872754848003,37.20898679789782
No,2019,Winter,LOWER WEST SIDE,15,13.039473341154999,13.002124885934037,7.858988397862078,5.143136488071959,39.55612281217133
No,2019,Winter,MCKINLEY PARK,5,11.884792314018513,11.877455195183263,6.802141385415736,5.075313809767525,42.73065001184554
No,2019,Winter,NEAR NORTH SIDE,50,22.479472037543996,22.34033719967556,13.518140574690221,8.822196624985338,39.48998865206681
No,2019,Winter,NEAR SOUTH SIDE,14,26.67369685457288,26.57952958265825,17.036747863009108,9.542781719649142,35.902748729892146
No,2019,Winter,NEAR WEST SIDE,55,20.220695417214777,20.10073239236321,11.411839158104312,8.688893234258897,43.226749476850074
No,2019,Winter,NEW CITY,13,10.369633885863843,10.362459011461748,6.809813182515568,3.552645828946181,34.28381067675787
No,2019,Winter,None,14,15,14.96217665791385,8.172537571931393,6.789639085982457,45.378685476162026
No,2019,Winter,NORTH CENTER,12,14.723830009125276,14.675677877721288,8.351339460305045,6.324338417416243,43.09401221606965
No,2019,Winter,NORTH LAWNDALE,4,13.188551036370747,13.167872506843958,8.174227610481033,4.993644896362925,37.9229438450858
No,2019,Winter,NORTH PARK,3,13.666666666666666,13.631469169599791,9.202450788684656,4.429018380915135,32.49113008884256
No,2019,Winter,PORTAGE PARK,1,11,10.976143918654673,6.943879546343371,4.032264372311302,36.73662082234733
No,2019,Winter,ROGERS PARK,17,14.983896569969403,14.917527433343302,8.561008994915918,6.356518438427385,42.61107255763745
No,2019,Winter,SOUTH CHICAGO,3,11,11,7.093143006126971,3.9068569938730286,35.51688176248208
No,2019,Winter,SOUTH LAWNDALE,8,11.197008212749315,11.175107547907704,7.132870551427454,4.04223699648025,36.1717950288279
No,2019,Winter,SOUTH SHORE,11,10.71863334162904,10.716233512283571,6.823319230632488,3.8929142816510827,36.32726253294871
No,2019,Winter,UPTOWN,14,19.854922062685066,19.78815855634393,12.010196100340801,7.777962456003128,39.30614581370217
No,2019,Winter,WASHINGTON PARK,4,11.188551036370747,11.183369182635902,7.109112240907313,4.0742569417285885,36.431390891168746
No,2019,Winter,WEST ENGLEWOOD,7,9.857142857142858,9.854544946645063,6.553327001508464,3.3012179451366,33.499445819266214
No,2019,Winter,WEST GARFIELD PARK,5,10.93633163863903,10.907938991005084,7.152170512319124,3.75576847868596,34.43151343056691
No,2019,Winter,WEST RIDGE,9,11.812211518666,11.709396611784898,6.987960323285324,4.721436288499574,40.3217727183969
No,2019,Winter,WEST TOWN,39,17.910757799103518,17.83849763845853,10.92966015863943,6.908837479819099,38.72992905481086
No,2019,Winter,WOODLAWN,11,12.814199879119707,12.795498986738721,8.191097521953994,4.6044014647847264,35.9845401070856
Yes,2019,Spring,ALBANY PARK,5,13.395636261261261,13.366328828828829,6.775337837837838,6.590990990990991,49.31040583690698
Yes,2019,Spring,ARMOUR SQUARE,8,13.991642032657657,13.938115850225225,7.048740146396396,6.889375703828829,49.42831425610158
Yes,2019,Spring,AUSTIN,15,10.466666666666667,10.456850600600601,6.645579954954955,3.8112706456456453,36.447595850960525
Yes,2019,Spring,AVALON PARK,4,10,9.987718186936936,6.9878941441441444,2.9998240427927927,30.035129011912858
Yes,2019,Spring,AVONDALE,5,15,14.962471846846848,8.434628378378378,6.527843468468468,43.62810861257613
Yes,2019,Spring,BRIDGEPORT,10,12.691891891891892,12.66624436936937,6.655433558558559,6.010810810810811,47.455351685355794
Yes,2019,Spring,CHATHAM,8,11,10.990586289414415,6.864926172590929,4.125660116823485,37.538125885032315
Yes,2019,Spring,DOUGLAS,11,15.55995341932842,15.520910114660115,8.908745393120393,6.612164721539721,42.60165591252454
Yes,2019,Spring,EAST GARFIELD PARK,5,11.8,11.79510135135135,6.661092342342342,5.134009009009009,43.5266205526993
Yes,2019,Spring,EDGEWATER,8,18,17.901252815315313,8.395815737612612,9.505437077702704,53.099284032067196
Yes,2019,Spring,ENGLEWOOD,12,10.804804804804805,10.78197728978979,7.044998123123123,3.7369791666666665,34.65949766194994
Yes,2019,Spring,FULLER PARK,3,11,10.977946696696696,7.091028528528528,3.8869181681681684,35.406604491327656
Yes,2019,Spring,GRAND BOULEVARD,8,12.987665399774775,12.97244510135135,8.261314048423424,4.711131052927928,36.316446252967104
Yes,2019,Spring,GREATER GRAND CROSSING,12,10.652496246246246,10.64063673048048,7.015624403038302,3.625012327442178,34.067626019580224
Yes,2019,Spring,HERMOSA,1,11,10.99070945945946,5.633023648648648,5.3576858108108105,48.74740643971413
Yes,2019,Spring,HUMBOLDT PARK,4,12,11.977371903153154,6.465125281531532,5.512246621621621,46.022171359398726
Yes,2019,Spring,HYDE PARK,12,19.327796546546548,19.21970016891892,11.90139358108108,7.318306587837838,38.07711110744909
Yes,2019,Spring,IRVING PARK,13,14.076923076923077,14.044774341649342,7.462318087318088,6.582456254331254,46.86765407694152
Yes,2019,Spring,KENWOOD,6,14.996058558558559,14.93991647897898,8.19191066066066,6.748005818318318,45.16762746172654
Yes,2019,Spring,LAKE VIEW,35,18.080642696267695,17.96902750965251,9.446311936936937,8.522715572715573,47.430032416263955
Yes,2019,Spring,LINCOLN PARK,36,19.53560982857858,19.37793262012012,10.408643018018019,8.969289602102101,46.28610171133159
Yes,2019,Spring,LINCOLN SQUARE,14,18.13383807915058,18.05571307915058,10.022713561776062,8.032999517374517,44.490070717010006
Yes,2019,Spring,LOGAN SQUARE,23,16.907731100665885,16.82165589502546,9.260771641206423,7.560884253819037,44.947324454871044
Yes,2019,Spring,LOOP,41,27.894370742693912,27.678769089211162,16.447909800043945,11.230859289167215,40.57571799153765
Yes,2019,Spring,LOWER WEST SIDE,15,13.124549549549549,13.059215465465465,6.946555930930931,6.112659534534535,46.807249261635974
Yes,2019,Spring,MCKINLEY PARK,5,11.986824324324324,11.976661036036036,6.419763513513514,5.556897522522522,46.3977189118288
Yes,2019,Spring,NEAR NORTH SIDE,48,22.92770211617868,22.71875293262012,13.019469664977477,9.699283267642643,42.692850687751374
Yes,2019,Spring,NEAR SOUTH SIDE,14,26.712184282496782,26.58508285070785,16.286096364221365,10.298986486486486,38.73971935435314
Yes,2019,Spring,NEAR WEST SIDE,55,20.335457616707618,20.210869676494678,11.677469799344799,8.533399877149877,42.2218341602304
Yes,2019,Spring,NEW CITY,13,10.384615384615385,10.372520356895357,6.511986746361746,3.8605336105336105,37.21885788314927
Yes,2019,Spring,None,14,14.99984917953668,14.95648326898327,7.619610682110682,7.3368725868725875,49.05479754112908
Yes,2019,Spring,NORTH CENTER,12,14.833333333333334,14.789426144894895,7.63574512012012,7.153681024774775,48.37024070230153
Yes,2019,Spring,NORTH LAWNDALE,4,13.206714527027028,13.164132882882882,8.540223817567567,4.623909065315315,35.125056138925125
Yes,2019,Spring,NORTH PARK,3,13.666666666666666,13.6650243993994,6.260651276276276,7.404373123123123,54.18485109655975
Yes,2019,Spring,PORTAGE PARK,1,11,10.980152027027026,7.209881756756757,3.77027027027027,34.33714087919695
Yes,2019,Spring,ROGERS PARK,17,14.986544448860625,14.943851020137785,8.780993309485957,6.162857710651828,41.24009067239085
Yes,2019,Spring,SOUTH CHICAGO,3,11,10.997653903903904,6.411599099099099,4.586054804804805,41.7003012176703
Yes,2019,Spring,SOUTH LAWNDALE,8,11,10.976175394144144,5.938502956081081,5.037672438063063,45.896428010349496
Yes,2019,Spring,SOUTH SHORE,10,11.789076576576576,11.785430743243243,7.363640202702703,4.421790540540541,37.51912540893439
Yes,2019,Spring,UPTOWN,14,19.857142857142858,19.734385054697555,9.9740990990991,9.760285955598455,49.45827259651613
Yes,2019,Spring,WASHINGTON PARK,4,11.25,11.19724802927928,7.278716216216216,3.918531813063063,34.995489988402824
Yes,2019,Spring,WEST ENGLEWOOD,7,9.857142857142858,9.854910714285714,6.170970077220077,3.6839406370656373,37.381775886872155
Yes,2019,Spring,WEST GARFIELD PARK,5,11,10.972860360360361,7.207122747747748,3.7657376126126128,34.31865064296637
Yes,2019,Spring,WEST RIDGE,9,11.875531781781781,11.839652152152151,6.40623435935936,5.433417792792793,45.8917012338503
Yes,2019,Spring,WEST TOWN,38,18.34073464912281,18.23743109886202,10.407665066382172,7.829766032479848,42.93239541268731
Yes,2019,Spring,WOODLAWN,11,12.816121519246519,12.775094696969697,7.749577702702703,5.025516994266995,39.338393283762244
Yes,2019,Summer,ALBANY PARK,5,13.4,13.275833333333333,4.881388888888889,8.394444444444444,63.2310170945536
Yes,2019,Summer,ARMOUR SQUARE,8,14,13.887803819444445,7.9918402777777775,5.895963541666666,42.454254238612386
Yes,2019,Summer,AUSTIN,15,10.432037037037038,10.406041666666667,6.424027777777778,3.982013888888889,38.2663650256595
Yes,2019,Summer,AVALON PARK,4,10,9.958420138888888,5.805815972222223,4.152604166666666,41.69942730624733
Yes,2019,Summer,AVONDALE,5,15,14.866458333333334,7.002916666666667,7.863541666666666,52.894519261760955
Yes,2019,Summer,BRIDGEPORT,10,12.7,12.600555555555555,5.6175,6.983055555555556,55.41863233543495
Yes,2019,Summer,CHATHAM,8,11,10.972178819444444,6.933376736111111,4.038802083333334,36.80948105016238
Yes,2019,Summer,DOUGLAS,11,15.727272727272727,15.564520202020201,7.989236111111111,7.575284090909091,48.67020629345102
Yes,2019,Summer,EAST GARFIELD PARK,5,11.779097222222223,11.757708333333333,5.821875,5.935833333333333,50.48461115934582
Yes,2019,Summer,EDGEWATER,8,17.985633680555555,17.759027777777778,6.238107638888889,11.520920138888888,64.87359715324756
Yes,2019,Summer,ENGLEWOOD,12,10.479947916666667,10.466550925925926,6.676667506386837,3.789883419539089,36.209477662325675
Yes,2019,Summer,FULLER PARK,3,11,11,6.469675925925926,4.530324074074074,41.18476430976431
Yes,2019,Summer,GRAND BOULEVARD,8,13,12.959895833333334,6.820269097222222,6.139626736111111,47.37404385859154
Yes,2019,Summer,GREATER GRAND CROSSING,12,9.982186826715912,9.96787610427163,6.442674890645295,3.5252012136263366,35.36562028610737
Yes,2019,Summer,HERMOSA,1,11,10.919791666666667,4.004513888888889,6.915277777777778,63.327927756049476
Yes,2019,Summer,HUMBOLDT PARK,4,12,11.954947916666667,5.057378472222222,6.897569444444445,57.69635712781639
Yes,2019,Summer,HYDE PARK,12,19.33119212962963,19.118894675925926,10.51507523148148,8.603819444444445,45.00165721022658
Yes,2019,Summer,IRVING PARK,13,14.060336538461538,13.971741452991452,6.8522970085470085,7.1194444444444445,50.956027696319275
Yes,2019,Summer,KENWOOD,6,15,14.942361111111111,8.3203125,6.622048611111111,44.31728400799368
Yes,2019,Summer,LAKE VIEW,35,18.083065476190477,17.75,8.011994047619048,9.738005952380952,54.86200536552649
Yes,2019,Summer,LINCOLN PARK,36,19.551639660493827,19.155314429012346,9.734413580246914,9.420900848765433,49.1816560029768
Yes,2019,Summer,LINCOLN SQUARE,14,18.13705357142857,17.90887896825397,7.994518849206349,9.914360119047618,55.36002636805034
Yes,2019,Summer,LOGAN SQUARE,23,16.909329710144927,16.748777173913044,7.366138285024155,9.38263888888889,56.01984426363234
Yes,2019,Summer,LOOP,41,27.88739837398374,27.47048611111111,17.162466124661247,10.308019986449864,37.52398099093169
Yes,2019,Summer,LOWER WEST SIDE,15,13.130023148148148,13.044791666666667,6.14599537037037,6.898796296296297,52.88544633430045
Yes,2019,Summer,MCKINLEY PARK,5,12,11.983888888888888,4.890763888888889,7.093125,59.18884150016226
Yes,2019,Summer,NEAR NORTH SIDE,48,22.927799479166666,22.4587890625,12.773799189814815,9.684989872685184,43.123384104695354
Yes,2019,Summer,NEAR SOUTH SIDE,14,26.714285714285715,26.316493055555554,16.11125992063492,10.205233134920634,38.77884911707966
Yes,2019,Summer,NEAR WEST SIDE,55,20.38133207070707,20.169166666666666,11.551161616161616,8.618005050505051,42.72861240592514
Yes,2019,Summer,NEW CITY,13,10.384615384615385,10.372756410256411,5.353365384615385,5.019391025641026,48.390136884714025
Yes,2019,Summer,None,14,15,14.94828869047619,7.733407738095238,7.214880952380953,48.2655981682885
Yes,2019,Summer,NORTH CENTER,12,14.833333333333334,14.671469907407408,5.940248842592593,8.731221064814815,59.511563053450764
Yes,2019,Summer,NORTH LAWNDALE,4,13.25,13.153038194444445,6.445572916666666,6.707465277777778,50.99555843007332
Yes,2019,Summer,NORTH PARK,3,13.666666666666666,13.59537037037037,6.889583333333333,6.705787037037037,49.32404821902882
Yes,2019,Summer,PORTAGE PARK,1,11,11,6.167013888888889,4.832986111111111,43.93623737373738
Yes,2019,Summer,ROGERS PARK,17,15,14.937152777777778,7.023018790849673,7.914133986928104,52.98288170890291
Yes,2019,Summer,SOUTH CHICAGO,3,11,11,4.794907407407408,6.205092592592592,56.40993265993266
Yes,2019,Summer,SOUTH LAWNDALE,8,11,10.98025173611111,5.595876736111111,5.384375,49.03689942091429
Yes,2019,Summer,SOUTH SHORE,10,11.8,11.786493055555555,7.068125,4.718368055555556,40.03199283549025
Yes,2019,Summer,UPTOWN,14,19.857142857142858,19.524305555555557,7.8014632936507935,11.722842261904761,60.04230075455399
Yes,2019,Summer,WASHINGTON PARK,4,11.25,11.218402777777778,7.768663194444445,3.4497395833333333,30.75071961372992
Yes,2019,Summer,WEST ENGLEWOOD,7,9.857142857142858,9.843998015873016,5.603571428571429,4.240426587301587,43.07626414048525
Yes,2019,Summer,WEST GARFIELD PARK,5,11,10.960069444444445,7.069652777777778,3.890416666666667,35.49627752257247
Yes,2019,Summer,WEST RIDGE,9,11.88888888888889,11.8375,4.746064814814815,7.091435185185185,59.9065274355665
Yes,2019,Summer,WEST TOWN,38,18.341173245614034,18.14621710526316,9.07438779239766,9.071829312865496,49.99295037770868
Yes,2019,Summer,WOODLAWN,11,12.818181818181818,12.766319444444445,7.59229797979798,5.174021464646465,40.52868555547589
Yes,2019,Winter,ALBANY PARK,5,13.4,13.372254139912133,7.391618790131801,5.980635349780331,44.724212441715
Yes,2019,Winter,ARMOUR SQUARE,8,14,13.964895234876646,8.370691111862115,5.594204123014532,40.059048270145844
Yes,2019,Winter,AUSTIN,15,10.466666666666667,10.44859749915512,6.847189365776726,3.6014081333783934,34.467861678752634
Yes,2019,Winter,AVALON PARK,4,9.959939759036144,9.95702492294287,7.43054193794441,2.5264829849984594,25.373874270184505
Yes,2019,Winter,AVONDALE,5,15,14.992396079756674,9.294558972625888,5.697837107130788,38.00484643561567
Yes,2019,Winter,BRIDGEPORT,10,12.677678269685705,12.654241297735721,7.2973470767151065,5.356894221020615,42.33279653027596
Yes,2019,Winter,CHATHAM,8,11,10.992039580038984,7.574740623110852,3.4172989569281316,31.08885236488579
Yes,2019,Winter,DOUGLAS,11,15.55362683953424,15.52820363144797,9.819687240775446,5.708516390672525,36.76224582160646
Yes,2019,Winter,EAST GARFIELD PARK,5,11.8,11.772085163906725,7.589861439675566,4.182223724231159,35.526617978044186
Yes,2019,Winter,EDGEWATER,8,17.823314464346062,17.774121324771883,9.02310746873944,8.751013856032444,49.23457928598761
Yes,2019,Winter,ENGLEWOOD,12,10.833333333333334,10.822476624985919,6.9914897558587725,3.8309868691271465,35.39843052451158
Yes,2019,Winter,FULLER PARK,3,11,10.975216852540273,6.257237805564944,4.71797904697533,42.98757018075072
Yes,2019,Winter,GRAND BOULEVARD,8,12.981138053396418,12.935514531936464,8.668300101385602,4.267214430550862,32.98836254263829
Yes,2019,Winter,GREATER GRAND CROSSING,13,10.315933137494476,10.304218958836929,7.158676844220511,3.145542114616418,30.526739844933047
Yes,2019,Winter,HERMOSA,1,11,10.994592767826969,7.329334234538695,3.6652585332882732,33.33691943564995
Yes,2019,Winter,HUMBOLDT PARK,4,11.998986143967556,11.976850287259209,7.252492396079757,4.724357891179452,39.445745566387785
Yes,2019,Winter,HYDE PARK,12,19.333333333333332,19.189957192745297,11.671496564154557,7.5184606285907405,39.17914226214674
Yes,2019,Winter,IRVING PARK,13,14.060714378558245,14.044973613746848,8.505225258013363,5.539748355733486,39.44292462259471
Yes,2019,Winter,KENWOOD,6,14.996676805226992,14.930494536442492,8.58031992790357,6.350174608538921,42.53157584994492
Yes,2019,Winter,LAKE VIEW,35,18.018065948920967,17.92796794283783,10.679935306329359,7.248032636508473,40.42863452019971
Yes,2019,Winter,LINCOLN PARK,37,19.846492149466126,19.751682429129108,11.761033425816498,7.99064900331261,40.45553603843019
Yes,2019,Winter,LINCOLN SQUARE,14,18.067300729010768,17.99812919422585,11.111958673296963,6.886170520928885,38.26047944548649
Yes,2019,Winter,LOGAN SQUARE,23,16.87856502637495,16.817733664428346,9.860903360418472,6.956830304009874,41.366039222778625
Yes,2019,Winter,LOOP,41,27.90455740650681,27.720732119453672,17.032093076929417,10.688639042524255,38.55828553324265
